#lo_ghz att pll_if_power pa_0 pa_1
356.400 87 -1.524 0.000 0.000
356.500 79 -1.588 0.000 0.000
356.600 75 -1.470 0.000 0.000
356.700 76 -1.456 0.000 0.000
356.800 86 -1.461 0.000 0.000
356.900 96 -1.476 0.000 0.000
357.000 106 -1.527 0.000 0.000
357.100 97 -1.414 0.000 0.000
357.200 94 -1.566 0.000 0.000
357.300 95 -1.472 0.000 0.000
357.400 94 -1.443 0.000 0.000
357.500 101 -1.423 0.000 0.000
357.600 104 -1.562 0.000 0.000
357.700 112 -1.553 0.000 0.000
357.800 113 -1.528 0.000 0.000
357.900 111 -1.490 0.000 0.000
358.000 111 -1.562 0.000 0.000
358.100 96 -1.599 0.000 0.000
358.200 113 -1.423 0.000 0.000
358.300 121 -1.455 0.000 0.000
358.400 132 -1.472 0.000 0.000
358.500 141 -1.409 0.000 0.000
358.600 137 -1.584 0.000 0.000
358.700 126 -1.534 0.000 0.000
358.800 122 -1.470 0.000 0.000
358.900 112 -1.474 0.000 0.000
359.000 115 -1.498 0.000 0.000
359.100 122 -1.428 0.000 0.000
359.200 127 -1.501 0.000 0.000
359.300 127 -1.525 0.000 0.000
359.400 127 -1.552 0.000 0.000
359.500 113 -1.573 0.000 0.000
359.600 107 -1.583 0.000 0.000
359.700 96 -1.528 0.000 0.000
359.800 95 -1.582 0.000 0.000
359.900 93 -1.588 0.000 0.000
360.000 97 -1.449 0.000 0.000
360.100 93 -1.533 0.000 0.000
360.200 88 -1.549 0.000 0.000
360.300 81 -1.507 0.000 0.000
360.400 75 -1.511 0.000 0.000
360.500 75 -1.522 0.000 0.000
360.600 77 -1.449 0.000 0.000
360.700 80 -1.477 0.000 0.000
360.800 84 -1.499 0.000 0.000
360.900 80 -1.485 0.000 0.000
361.000 79 -1.429 0.000 0.000
361.100 77 -1.477 0.000 0.000
361.200 79 -1.569 0.000 0.000
361.300 80 -1.411 0.000 0.000
361.400 84 -1.417 0.000 0.000
361.500 88 -1.546 0.000 0.000
361.600 90 -1.425 0.000 0.000
361.700 84 -1.555 0.000 0.000
361.800 85 -1.492 0.000 0.000
361.900 83 -1.417 0.000 0.000
362.000 85 -1.515 0.000 0.000
362.100 89 -1.421 0.000 0.000
362.200 98 -1.516 0.000 0.000
362.300 99 -1.470 0.000 0.000
362.400 97 -1.563 0.000 0.000
362.500 95 -1.551 0.000 0.000
362.600 94 -1.556 0.000 0.000
362.700 94 -1.470 0.000 0.000
362.800 101 -1.474 0.000 0.000
362.900 102 -1.432 0.000 0.000
363.000 107 -1.470 0.000 0.000
363.100 102 -1.512 0.000 0.000
363.200 96 -1.517 0.000 0.000
363.300 95 -1.496 0.000 0.000
363.400 97 -1.541 0.000 0.000
363.500 102 -1.425 0.000 0.000
363.600 107 -1.464 0.000 0.000
363.700 112 -1.412 0.000 0.000
363.800 109 -1.460 0.000 0.000
363.900 100 -1.550 0.000 0.000
364.000 97 -1.551 0.000 0.000
364.100 92 -1.491 0.000 0.000
364.200 95 -1.549 0.000 0.000
364.300 96 -1.508 0.000 0.000
364.400 101 -1.451 0.000 0.000
364.500 102 -1.514 0.000 0.000
364.600 101 -1.402 0.000 0.000
364.700 95 -1.481 0.000 0.000
364.800 87 -1.561 0.000 0.000
364.900 87 -1.535 0.000 0.000
365.000 88 -1.536 0.000 0.000
