#lo_ghz att pll_if_power pa_0 pa_1
356.400 120 -1.538 0.000 0.000
356.500 121 -1.424 0.000 0.000
356.600 113 -1.526 0.000 0.000
356.700 116 -1.422 0.000 0.000
356.800 123 -1.497 0.000 0.000
356.900 131 -1.468 0.000 0.000
357.000 133 -1.452 0.000 0.000
357.100 132 -1.427 0.000 0.000
357.200 130 -1.437 0.000 0.000
357.300 122 -1.575 0.000 0.000
357.400 121 -1.579 0.000 0.000
357.500 131 -1.552 0.000 0.000
357.600 137 -1.459 0.000 0.000
357.700 144 -1.441 0.000 0.000
357.800 146 -1.488 0.000 0.000
357.900 144 -1.402 0.000 0.000
358.000 138 -1.566 0.000 0.000
358.100 128 -1.472 0.000 0.000
358.200 140 -1.523 0.000 0.000
358.300 145 -1.494 0.000 0.000
358.400 151 -1.534 0.000 0.000
358.500 160 -1.491 0.000 0.000
358.600 159 -1.574 0.000 0.000
358.700 153 -1.458 0.000 0.000
358.800 138 -1.491 0.000 0.000
358.900 134 -1.462 0.000 0.000
359.000 139 -1.535 0.000 0.000
359.100 143 -1.407 0.000 0.000
359.200 145 -1.574 0.000 0.000
359.300 151 -1.415 0.000 0.000
359.400 151 -1.457 0.000 0.000
359.500 141 -1.494 0.000 0.000
359.600 126 -1.575 0.000 0.000
359.700 120 -1.567 0.000 0.000
359.800 116 -1.558 0.000 0.000
359.900 113 -1.492 0.000 0.000
360.000 108 -1.561 0.000 0.000
360.100 107 -1.439 0.000 0.000
360.200 105 -1.450 0.000 0.000
360.300 97 -1.522 0.000 0.000
360.400 97 -1.403 0.000 0.000
360.500 96 -1.472 0.000 0.000
360.600 96 -1.562 0.000 0.000
360.700 100 -1.401 0.000 0.000
360.800 103 -1.558 0.000 0.000
360.900 104 -1.599 0.000 0.000
361.000 103 -1.512 0.000 0.000
361.100 104 -1.552 0.000 0.000
361.200 104 -1.513 0.000 0.000
361.300 104 -1.539 0.000 0.000
361.400 111 -1.439 0.000 0.000
361.500 114 -1.519 0.000 0.000
361.600 114 -1.434 0.000 0.000
361.700 111 -1.511 0.000 0.000
361.800 115 -1.562 0.000 0.000
361.900 116 -1.564 0.000 0.000
362.000 117 -1.466 0.000 0.000
362.100 119 -1.424 0.000 0.000
362.200 123 -1.409 0.000 0.000
362.300 123 -1.556 0.000 0.000
362.400 124 -1.519 0.000 0.000
362.500 125 -1.576 0.000 0.000
362.600 124 -1.587 0.000 0.000
362.700 127 -1.454 0.000 0.000
362.800 128 -1.581 0.000 0.000
362.900 129 -1.471 0.000 0.000
363.000 129 -1.543 0.000 0.000
363.100 126 -1.542 0.000 0.000
363.200 128 -1.611 0.000 0.000
363.300 128 -1.407 0.000 0.000
363.400 133 -1.522 0.000 0.000
363.500 134 -1.483 0.000 0.000
363.600 137 -1.442 0.000 0.000
363.700 136 -1.413 0.000 0.000
363.800 133 -1.448 0.000 0.000
363.900 124 -1.572 0.000 0.000
364.000 119 -1.496 0.000 0.000
364.100 114 -1.527 0.000 0.000
364.200 114 -1.535 0.000 0.000
364.300 118 -1.453 0.000 0.000
364.400 117 -1.559 0.000 0.000
364.500 120 -1.518 0.000 0.000
364.600 117 -1.557 0.000 0.000
364.700 114 -1.494 0.000 0.000
364.800 111 -1.426 0.000 0.000
364.900 106 -1.580 0.000 0.000
365.000 107 -1.580 0.000 0.000
