#lo_ghz att pll_if_power pa_0 pa_1
356.100 82 -1.422 0.000 0.000
356.200 85 -1.590 0.000 0.000
356.300 93 -1.504 0.000 0.000
356.400 94 -1.569 0.000 0.000
356.500 94 -1.567 0.000 0.000
356.600 90 -1.691 0.000 0.000
356.700 87 -1.525 0.000 0.000
356.800 91 -1.439 0.000 0.000
356.900 96 -1.558 0.000 0.000
357.000 109 -1.427 0.000 0.000
357.100 108 -1.453 0.000 0.000
357.200 98 -1.530 0.000 0.000
357.300 98 -1.505 0.000 0.000
357.400 97 -1.469 0.000 0.000
357.500 96 -1.595 0.000 0.000
357.600 113 -1.424 0.000 0.000
357.700 117 -1.418 0.000 0.000
357.800 124 -1.513 0.000 0.000
357.900 120 -1.592 0.000 0.000
358.000 117 -1.561 0.000 0.000
358.100 114 -1.440 0.000 0.000
358.200 116 -1.446 0.000 0.000
358.300 115 -1.475 0.000 0.000
358.400 127 -1.416 0.000 0.000
358.500 131 -1.457 0.000 0.000
358.600 129 -1.499 0.000 0.000
358.700 127 -1.469 0.000 0.000
358.800 122 -1.431 0.000 0.000
358.900 113 -1.478 0.000 0.000
359.000 113 -1.537 0.000 0.000
359.100 112 -1.577 0.000 0.000
359.200 124 -1.464 0.000 0.000
359.300 127 -1.427 0.000 0.000
359.400 128 -1.433 0.000 0.000
359.500 123 -1.408 0.000 0.000
359.600 112 -1.597 0.000 0.000
359.700 106 -1.528 0.000 0.000
359.800 100 -1.560 0.000 0.000
359.900 97 -1.575 0.000 0.000
360.000 92 -1.486 0.000 0.000
360.100 92 -1.456 0.000 0.000
360.200 87 -1.476 0.000 0.000
360.300 81 -1.568 0.000 0.000
360.400 73 -1.557 0.000 0.000
360.500 72 -1.497 0.000 0.000
360.600 70 -1.577 0.000 0.000
360.700 76 -1.520 0.000 0.000
360.800 81 -1.453 0.000 0.000
360.900 80 -1.530 0.000 0.000
361.000 77 -1.477 0.000 0.000
361.100 80 -1.437 0.000 0.000
361.200 78 -1.529 0.000 0.000
361.300 78 -1.463 0.000 0.000
361.400 79 -1.590 0.000 0.000
361.500 83 -1.520 0.000 0.000
361.600 85 -1.409 0.000 0.000
361.700 87 -1.410 0.000 0.000
361.800 83 -1.541 0.000 0.000
361.900 86 -1.421 0.000 0.000
362.000 88 -1.435 0.000 0.000
362.100 85 -1.597 0.000 0.000
362.200 91 -1.401 0.000 0.000
362.300 97 -1.517 0.000 0.000
362.400 95 -1.591 0.000 0.000
362.500 93 -1.485 0.000 0.000
362.600 95 -1.512 0.000 0.000
362.700 97 -1.487 0.000 0.000
362.800 96 -1.519 0.000 0.000
362.900 99 -1.417 0.000 0.000
363.000 100 -1.553 0.000 0.000
363.100 97 -1.475 0.000 0.000
363.200 96 -1.590 0.000 0.000
363.300 96 -1.479 0.000 0.000
363.400 99 -1.468 0.000 0.000
363.500 100 -1.443 0.000 0.000
363.600 100 -1.542 0.000 0.000
363.700 104 -1.499 0.000 0.000
363.800 104 -1.526 0.000 0.000
363.900 95 -1.434 0.000 0.000
364.000 90 -1.554 0.000 0.000
364.100 82 -1.512 0.000 0.000
364.200 82 -1.467 0.000 0.000
364.300 83 -1.548 0.000 0.000
364.400 85 -1.563 0.000 0.000
364.500 91 -1.442 0.000 0.000
364.600 93 -1.472 0.000 0.000
364.700 90 -1.515 0.000 0.000
364.800 87 -1.472 0.000 0.000
364.900 85 -1.404 0.000 0.000
365.000 83 -1.482 0.000 0.000
